ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE,NPS_SCORE_2015,NPS_SCORE_2016,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016,MEDICAL_NO_SESSIONS_2015,SCIENTIFIC_NO_SESSIONS_2015,TECHNICAL_NO_SESSIONS_2015,MEDICAL_NO_SESSIONS_2016,SCIENTIFIC_NO_SESSIONS_2016,TECHNICAL_NO_SESSIONS_2016,USERS_2015,USERS_2016,STATUS
28624623,2015,UNITED STATES,MANAGER,$100-$500m,501 - 1000 employees,Research,6.0,,57.0,38.0,47.5,163.8,113.4,,8.0,2.0,3.0,15.0,29.0,,1.0,3.0,Active
28665122,2015,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Corporate,,,57.0,38.0,47.5,,113.4,138.6,1.0,1.0,8.0,,30.0,23.0,1.0,3.0,Active
28668798,2015,FRANCE,MANAGER,$1bn+,1001 - 5000 employees,Corporate,9.0,1.0,57.0,38.0,47.5,59.85,39.9,49.88,8.0,1.0,13.0,15.0,7.0,7.0,1.0,1.0,Active
28690169,2015,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Academic,,,60.0,40.0,,,,,1.0,7.0,,,,,1.0,,Canceled
28692238,2015,UNITED STATES,MANAGER,$100-$500m,501 - 1000 employees,Research,4.0,,264.0,192.0,,,201.6,,2.0,9.0,,,30.0,,6.0,6.0,Active
28820898,2015,RUSSIA,MANAGER,$100-$500m,100 - 500 employees,Academic,7.0,,60.0,,50.0,163.8,,138.6,,,,,,8.0,1.0,3.0,Active
28854003,2015,NETHERLANDS,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate,9.0,,,192.0,228.0,,201.6,,,,72.0,,138.0,,6.0,6.0,Active
28879728,2015,GERMANY,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research,,,57.0,38.0,47.5,163.8,,138.6,10.0,,2.0,30.0,,45.0,1.0,3.0,Active
28897267,2015,IRELAND,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate,,,,40.0,50.0,,,,,5.0,17.0,,,,1.0,,Canceled
28920127,2015,SPAIN,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research,,,57.0,38.0,47.5,,113.4,138.6,3.0,5.0,7.0,,7.0,10.0,1.0,3.0,Active
28929859,2015,RUSSIA,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate,,,,40.0,50.0,,,,,2.0,,,,,1.0,,Canceled
28973024,2015,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate,,,264.0,,,,201.6,,42.0,,,,234.0,,6.0,6.0,Active
28976376,2015,SPAIN,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic,,,57.0,38.0,47.5,63.0,,52.5,2.0,4.0,5.0,22.0,,14.0,1.0,1.0,Active
29097140,2015,IRELAND,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,,,192.0,228.0,,,,,35.0,60.0,,,,6.0,,Canceled
29113335,2015,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,63.0,42.0,,1.0,4.0,,,4.0,,1.0,1.0,Active
29153197,2015,SPAIN,MANAGER,Less than $20m,0 - 10 employees,Research,9.0,,,192.0,228.0,,201.6,,,11.0,132.0,,108.0,,6.0,6.0,Active
29185943,2015,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,,,300.0,200.0,,,210.0,262.5,28.0,31.0,,,95.0,95.0,5.0,5.0,Active
29202429,2015,UNITED KINGDOM,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic,,5.0,57.0,38.0,47.5,,113.4,138.6,10.0,3.0,5.0,,85.0,46.0,1.0,3.0,Active
29226555,2015,FRANCE,HEAD OF FUNCTION,$1bn+,5000+ employees,Academic,,,,,132.0,,,,,,21.0,,,,3.0,,Canceled
29294859,2015,NETHERLANDS,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate,7.0,,60.0,,50.0,,,98.7,,,23.0,,,2.0,1.0,2.0,Active
29304115,2015,FRANCE,MANAGER,$100-$500m,501 - 1000 employees,Research,9.0,8.0,,,94.0,,,98.7,,,6.0,,,86.0,2.0,2.0,Active
29319976,2015,BELGIUM,MANAGER,$20-$50m,51 - 100 employees,Research,10.0,9.0,264.0,,,277.2,,,150.0,,,174.0,,,6.0,6.0,Active
29325227,2015,NETHERLANDS,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate,,,,,250.0,,210.0,,,,45.0,,65.0,,5.0,5.0,Active
29345658,2015,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic,,,,192.0,228.0,,201.6,,,58.0,1.0,,12.0,,6.0,6.0,Active
29353502,2015,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Research,,,57.0,38.0,47.5,59.85,39.9,49.88,5.0,,1.0,13.0,,5.0,1.0,1.0,Active
29397695,2015,UNITED KINGDOM,MANAGER,$50-$100m,100 - 500 employees,Research,10.0,,57.0,38.0,47.5,155.61,107.73,131.67,6.0,4.0,4.0,1.0,1.0,35.0,1.0,3.0,Active
29423028,2015,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,10.0,,57.0,38.0,47.5,111.72,75.81,93.77,14.0,11.0,3.0,,60.0,17.0,1.0,2.0,Active
29439866,2015,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research,,,192.0,136.0,,,,,29.0,34.0,,,,,4.0,,Canceled
29540293,2015,UNITED STATES,MANAGER,$1bn+,1001 - 5000 employees,Corporate,,,192.0,136.0,,,,,46.0,1.0,,,,,4.0,,Canceled
29583499,2015,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,264.0,,,277.2,,,72.0,,,36.0,,,6.0,6.0,Active
29599543,2015,BELGIUM,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research,,,,,50.0,,113.4,,,,14.0,,72.0,,1.0,3.0,Active
29613110,2015,FRANCE,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,,60.0,,,,113.4,,15.0,,,,87.0,,1.0,3.0,Active
29677571,2015,GERMANY,MANAGER,$20-$50m,11 - 50 employees,Research,9.0,,,192.0,228.0,,,239.4,,94.0,7.0,,,258.0,6.0,6.0,Active
29702557,2015,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research,,,264.0,192.0,,277.2,,,52.0,127.0,,228.0,,,6.0,6.0,Active
29722271,2015,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic,,,192.0,,,,,,44.0,,,,,,4.0,,Canceled
29727833,2015,RUSSIA,MANAGER,Less than $20m,11 - 50 employees,Academic,,,300.0,200.0,,277.2,,,44.0,110.0,,24.0,,,5.0,6.0,Active
29754011,2015,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Academic,,,57.0,38.0,47.5,163.8,,138.6,7.0,,,21.0,,68.0,1.0,3.0,Active
29781061,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate,2.0,,57.0,38.0,47.5,163.8,113.4,,,2.0,3.0,29.0,105.0,,1.0,3.0,Active
29802399,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate,10.0,,,,228.0,,201.6,,,,132.0,,192.0,,6.0,6.0,Active
29844805,2015,SPAIN,SENIOR MANAGER,Less than $20m,11 - 50 employees,Academic,,,57.0,38.0,47.5,117.6,79.8,,10.0,1.0,1.0,27.0,8.0,,1.0,2.0,Active
29848894,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Corporate,4.0,,,,94.0,,,98.7,,,40.0,,,30.0,2.0,2.0,Active
29864733,2015,RUSSIA,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic,,7.0,,,164.0,277.2,,,,,140.0,54.0,,,4.0,6.0,Active
29873781,2015,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Academic,,,264.0,192.0,,277.2,,,45.0,62.0,,132.0,,,6.0,6.0,Active
29920787,2015,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate,,,,40.0,50.0,,,,,2.0,10.0,,,,1.0,,Canceled
29955238,2015,UNITED STATES,SENIOR MANAGER,Less than $20m,11 - 50 employees,Corporate,7.0,,,192.0,228.0,277.2,,239.4,,39.0,39.0,67.0,,16.0,6.0,6.0,Active
29956408,2015,BELGIUM,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic,,,,,50.0,,,,,,3.0,,,,1.0,,Canceled
29977496,2015,RUSSIA,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic,,3.0,264.0,192.0,,,,239.4,72.0,11.0,,,,174.0,6.0,6.0,Active
30012330,2015,FRANCE,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate,,,60.0,40.0,,,,,15.0,1.0,,,,,1.0,,Canceled
30012460,2015,UNITED KINGDOM,MANAGER,$20-$50m,51 - 100 employees,Research,,,,40.0,50.0,,,,,2.0,9.0,,,,1.0,,Canceled
30152604,2015,GERMANY,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate,,,60.0,,50.0,,113.4,138.6,11.0,,2.0,,24.0,23.0,1.0,3.0,Active
30160727,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic,6.0,,264.0,192.0,,,201.6,,158.0,3.0,,,78.0,,6.0,6.0,Active
30162911,2015,RUSSIA,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research,,,264.0,192.0,,,201.6,,44.0,9.0,,,132.0,,6.0,6.0,Active
30180156,2015,UNITED STATES,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate,,,57.0,38.0,47.5,63.0,42.0,,3.0,4.0,3.0,12.0,30.0,,1.0,1.0,Active
30181104,2015,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Corporate,,,,40.0,50.0,,,,,11.0,5.0,,,,1.0,,Canceled
30183400,2015,GERMANY,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research,,,60.0,,,63.0,,,12.0,,,39.0,,,1.0,1.0,Active
30221416,2015,SPAIN,SENIOR MANAGER,$1bn+,5000+ employees,Research,10.0,9.0,192.0,136.0,,315.0,,,21.0,26.0,,190.0,,,4.0,5.0,Active
30232109,2015,FRANCE,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Research,2.0,8.0,57.0,38.0,47.5,59.85,39.9,49.88,4.0,,1.0,9.0,,,1.0,1.0,Active
30236423,2015,FRANCE,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,,,57.0,38.0,47.5,111.72,75.81,93.77,12.0,,,6.0,19.0,2.0,1.0,2.0,Active
30274069,2015,NETHERLANDS,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate,,9.0,57.0,38.0,47.5,117.6,79.8,,8.0,7.0,5.0,22.0,1.0,,1.0,2.0,Active
30300604,2015,SPAIN,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research,,8.0,300.0,,,315.0,,,135.0,,,70.0,,,5.0,5.0,Active
30360891,2015,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate,,,,108.0,132.0,,113.4,,,20.0,66.0,,69.0,,3.0,3.0,Active
30384974,2015,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research,,10.0,,,250.0,,201.6,,,,50.0,,252.0,,5.0,6.0,Active
30442439,2015,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic,6.0,,60.0,,,117.6,,,10.0,,,18.0,,,1.0,2.0,Active
30448168,2015,IRELAND,MANAGER,$1bn+,5000+ employees,Corporate,7.0,,264.0,192.0,,277.2,,,96.0,35.0,,204.0,,,6.0,6.0,Active
30454171,2015,GERMANY,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic,6.0,,,136.0,164.0,,142.8,,,68.0,32.0,,156.0,,4.0,4.0,Active
30466580,2015,GERMANY,MANAGER,$20-$50m,11 - 50 employees,Academic,10.0,,60.0,,50.0,,42.0,,23.0,,2.0,,9.0,,1.0,1.0,Active
30494649,2015,FRANCE,MANAGER,$500m-$1bn,1001 - 5000 employees,Research,,3.0,,,50.0,,79.8,,,,16.0,,4.0,,1.0,2.0,Active
30505267,2015,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic,,,57.0,38.0,47.5,,79.8,98.7,7.0,1.0,11.0,,46.0,1.0,1.0,2.0,Active
30506041,2015,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,163.8,,138.6,2.0,1.0,1.0,24.0,,2.0,1.0,3.0,Active
30517461,2015,GERMANY,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,1.0,,57.0,38.0,47.5,117.6,,98.7,4.0,4.0,5.0,4.0,,21.0,1.0,2.0,Active
30536584,2015,NETHERLANDS,MANAGER,$100-$500m,100 - 500 employees,Research,,,,136.0,164.0,277.2,201.6,,,39.0,8.0,63.0,182.0,,4.0,6.0,Active
30538187,2015,UNITED KINGDOM,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Research,,10.0,60.0,,50.0,,42.0,,2.0,,,,35.0,,1.0,1.0,Active
30551402,2015,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Academic,,,57.0,38.0,47.5,63.0,,52.5,7.0,1.0,12.0,2.0,,1.0,1.0,1.0,Active
30685913,2015,UNITED STATES,MANAGER,$20-$50m,11 - 50 employees,Research,,,112.0,76.0,,,,,30.0,1.0,,,,,2.0,,Canceled
30761648,2015,BELGIUM,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate,,,,,50.0,,,,,,6.0,,,,1.0,,Canceled
30840635,2015,SPAIN,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,,,,,94.0,117.6,,,,,34.0,50.0,,,2.0,2.0,Active
30846234,2015,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Research,,,,,50.0,,,,,,4.0,,,,1.0,,Canceled
30848161,2015,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Corporate,,,192.0,,,,201.6,,40.0,,,,180.0,,4.0,6.0,Active
30940774,2015,FRANCE,MANAGER,Less than $20m,0 - 10 employees,Corporate,10.0,,192.0,,,,,262.5,24.0,,,,,50.0,4.0,5.0,Active
30943096,2015,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Research,9.0,,,40.0,50.0,,,,,1.0,1.0,,,,1.0,,Canceled
30965498,2015,NETHERLANDS,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Research,,9.0,264.0,,,277.2,,,156.0,,,132.0,,,6.0,6.0,Active
30986337,2015,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,,7.0,,,50.0,,79.8,,,,26.0,,90.0,,1.0,2.0,Active
31025382,2015,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Research,,,,200.0,250.0,315.0,210.0,,,40.0,34.0,68.0,116.0,,5.0,5.0,Active
31045000,2015,UNITED STATES,BOARD DIRECTOR,$1bn+,5000+ employees,Research,,,,,228.0,,201.6,,,,6.0,,186.0,,6.0,6.0,Active
31048210,2015,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research,,,192.0,136.0,,,210.0,,35.0,20.0,,,210.0,,4.0,5.0,Active
31114957,2015,GERMANY,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,2.0,,57.0,38.0,47.5,63.0,,52.5,13.0,,,20.0,,13.0,1.0,1.0,Active
31122698,2015,UNITED STATES,MANAGER,$20-$50m,11 - 50 employees,Research,,,264.0,,,,201.6,,42.0,,,,234.0,,6.0,6.0,Active
31149004,2015,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate,,8.0,,192.0,228.0,277.2,,239.4,,79.0,34.0,46.0,,163.0,6.0,6.0,Active
31152638,2015,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic,0.0,,60.0,,,,79.8,,,,,,78.0,,1.0,2.0,Active
31158424,2015,FRANCE,MANAGER,Less than $20m,0 - 10 employees,Research,,,60.0,,,,,,9.0,,,,,,1.0,,Canceled
31166156,2015,RUSSIA,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate,3.0,,57.0,38.0,47.5,155.61,107.73,131.67,7.0,,1.0,18.0,4.0,6.0,1.0,3.0,Active
31225729,2015,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,9.0,,60.0,,50.0,,42.0,52.5,21.0,,2.0,,2.0,,1.0,1.0,Active
31228855,2015,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research,,,,108.0,132.0,,,,,38.0,3.0,,,,3.0,,Canceled
31245506,2015,BELGIUM,HEAD OF FUNCTION,$1bn+,5000+ employees,Research,7.0,,57.0,38.0,47.5,111.72,75.81,93.77,,,,63.0,4.0,,1.0,2.0,Active
31249947,2015,UNITED KINGDOM,SENIOR MANAGER,Less than $20m,0 - 10 employees,Academic,10.0,,,136.0,164.0,315.0,,262.5,,18.0,57.0,57.0,,52.0,4.0,5.0,Active
31271050,2015,SPAIN,MANAGER,$1bn+,1001 - 5000 employees,Academic,,,60.0,,50.0,,42.0,,2.0,,2.0,,21.0,,1.0,1.0,Active
31273221,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Academic,,9.0,264.0,192.0,,277.2,,,8.0,33.0,,180.0,,,6.0,6.0,Active
31308454,2015,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research,,,300.0,,,,,239.4,15.0,,,,,216.0,5.0,6.0,Active
31346551,2015,SPAIN,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research,,,,40.0,50.0,,,,,,2.0,,,,1.0,,Canceled
31370281,2015,NETHERLANDS,MANAGER,Less than $20m,0 - 10 employees,Corporate,,,60.0,40.0,,,,,3.0,1.0,,,,,1.0,,Canceled
31412089,2015,BELGIUM,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate,10.0,,60.0,,,63.0,,,17.0,,,16.0,,,1.0,1.0,Active
31412234,2015,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic,,,,200.0,250.0,277.2,,239.4,,20.0,89.0,250.0,,7.0,5.0,6.0,Active
31421020,2015,FRANCE,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,60.0,40.0,,,,,9.0,1.0,,,,,1.0,,Canceled
31437104,2015,UNITED STATES,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Corporate,2.0,,57.0,38.0,47.5,,42.0,52.5,18.0,2.0,14.0,,32.0,,1.0,1.0,Active
31439564,2015,BELGIUM,MANAGER,$20-$50m,11 - 50 employees,Corporate,,3.0,192.0,136.0,,,201.6,239.4,11.0,28.0,,,6.0,65.0,4.0,6.0,Active
31466667,2015,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,264.0,192.0,,,201.6,,37.0,100.0,,,174.0,,6.0,6.0,Active
31488720,2015,UNITED STATES,MANAGER,Less than $20m,11 - 50 employees,Research,,,60.0,,,,,,7.0,,,,,,1.0,,Canceled
31597882,2015,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,105.28,71.44,88.36,153.97,106.6,130.28,19.0,20.0,10.0,29.0,53.0,33.0,2.0,3.0,Active
31620244,2015,UNITED STATES,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate,,,300.0,,,277.2,,,70.0,,,162.0,,,5.0,6.0,Active
31630051,2015,GERMANY,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate,,,57.0,38.0,47.5,163.8,,138.6,15.0,,,22.0,,67.0,1.0,3.0,Active
31646570,2015,UNITED KINGDOM,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate,9.0,,,192.0,228.0,277.2,,,,3.0,188.0,258.0,,,6.0,6.0,Active
31673870,2015,UNITED STATES,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic,,,300.0,200.0,,315.0,,262.5,24.0,85.0,,20.0,,69.0,5.0,5.0,Active
31809294,2015,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate,,,264.0,,,,201.6,,120.0,,,,132.0,,6.0,6.0,Active
31826246,2015,UNITED KINGDOM,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Academic,,,112.0,,,,,172.2,22.0,,,,,48.0,2.0,4.0,Active
31849126,2015,RUSSIA,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research,,,,136.0,164.0,201.6,,,,21.0,39.0,28.0,,,4.0,4.0,Active
31866033,2015,NETHERLANDS,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research,0.0,,105.28,71.44,88.36,163.8,113.4,,34.0,4.0,6.0,22.0,4.0,,2.0,3.0,Active
31918479,2015,RUSSIA,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research,,7.0,57.0,38.0,47.5,,113.4,138.6,,,,,,6.0,1.0,3.0,Active
31922527,2015,SPAIN,BOARD DIRECTOR,$1bn+,5000+ employees,Academic,,,60.0,,,,42.0,,11.0,,,,28.0,,1.0,1.0,Active
32038166,2015,GERMANY,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research,,,,76.0,94.0,,,,,8.0,5.0,,,,2.0,,Canceled
32038903,2015,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate,,10.0,192.0,136.0,,201.6,,172.2,2.0,9.0,,134.0,,1.0,4.0,4.0,Active
32068480,2015,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Academic,,3.0,60.0,,50.0,,42.0,,2.0,,10.0,,43.0,,1.0,1.0,Active
32068721,2015,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,9.0,,264.0,192.0,,,201.6,,134.0,27.0,,,42.0,,6.0,6.0,Active
32098022,2015,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,9.0,,,40.0,50.0,,,,,5.0,1.0,,,,1.0,,Canceled
32136153,2015,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic,,,60.0,,,,113.4,,13.0,,,,105.0,,1.0,3.0,Active
32148087,2015,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,,60.0,40.0,,,,,3.0,9.0,,,,,1.0,,Canceled
32161828,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Research,,,60.0,,,,42.0,,5.0,,,,43.0,,1.0,1.0,Active
32166895,2015,FRANCE,MANAGER,$20-$50m,11 - 50 employees,Corporate,,,,40.0,50.0,,,,,14.0,,,,,1.0,,Canceled
32262751,2015,UNITED KINGDOM,MANAGER,$500m-$1bn,501 - 1000 employees,Academic,,10.0,60.0,,,,42.0,,9.0,,,,18.0,,1.0,1.0,Active
32304512,2015,FRANCE,SENIOR MANAGER,Less than $20m,0 - 10 employees,Research,8.0,,,200.0,250.0,277.2,,239.4,,24.0,6.0,3.0,,14.0,5.0,6.0,Active
32331104,2015,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Academic,,,,,228.0,,201.6,,,,60.0,,234.0,,6.0,6.0,Active
32344956,2015,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research,,,,,50.0,,42.0,,,,20.0,,7.0,,1.0,1.0,Active
32363405,2015,IRELAND,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate,,,,,50.0,,42.0,,,,1.0,,23.0,,1.0,1.0,Active
32532582,2015,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research,,,,,94.0,,142.8,,,,20.0,,112.0,,2.0,4.0,Active
32538659,2015,RUSSIA,MANAGER,$500m-$1bn,501 - 1000 employees,Research,,,,40.0,50.0,,,,,6.0,3.0,,,,1.0,,Canceled
32548461,2015,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Research,10.0,,60.0,,,,42.0,,13.0,,,,31.0,,1.0,1.0,Active
32552975,2015,FRANCE,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research,,8.0,57.0,38.0,47.5,,79.8,98.7,5.0,1.0,18.0,,29.0,14.0,1.0,2.0,Active
32602604,2015,FRANCE,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Academic,9.0,,300.0,,,,,262.5,20.0,,,,,170.0,5.0,5.0,Active
32629831,2015,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research,7.0,,105.28,71.44,88.36,110.54,75.01,92.78,9.0,15.0,30.0,37.0,2.0,34.0,2.0,2.0,Active
32665602,2015,UNITED KINGDOM,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate,,,60.0,,50.0,117.6,79.8,,6.0,,3.0,40.0,5.0,,1.0,2.0,Active
32672302,2015,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate,,,,,132.0,,113.4,,,,45.0,,51.0,,3.0,3.0,Active
32699684,2015,FRANCE,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research,,,60.0,,,,,,3.0,,,,,,1.0,,Canceled
32726922,2015,FRANCE,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate,8.0,,,,164.0,,201.6,,,,144.0,,66.0,,4.0,6.0,Active
32751935,2015,UNITED KINGDOM,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate,0.0,8.0,57.0,38.0,47.5,111.72,75.81,93.77,,,2.0,14.0,5.0,15.0,1.0,2.0,Active
32759177,2015,UNITED STATES,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic,,,60.0,,,117.6,,,17.0,,,90.0,,,1.0,2.0,Active
32855594,2015,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Academic,,10.0,,192.0,228.0,,,239.4,,43.0,4.0,,,186.0,6.0,6.0,Active
32904451,2015,UNITED KINGDOM,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate,,,192.0,136.0,,201.6,,,4.0,76.0,,124.0,,,4.0,4.0,Active
32923845,2015,SPAIN,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate,,6.0,,,250.0,315.0,,,,,85.0,80.0,,,5.0,5.0,Active
32931505,2015,UNITED KINGDOM,MANAGER,$100-$500m,100 - 500 employees,Academic,,,57.0,38.0,47.5,111.72,75.81,93.77,1.0,,6.0,7.0,2.0,4.0,1.0,2.0,Active
32944739,2015,IRELAND,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic,8.0,,60.0,40.0,,,,,,13.0,,,,,1.0,,Canceled
32959049,2015,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Corporate,,,,136.0,164.0,,,,,1.0,18.0,,,,4.0,,Canceled
