ACCT_ID,MEDICAL_REVENUE_2015,SCIENTIFIC_REVENUE_2015,TECHNICAL_REVENUE_2015,MEDICAL_REVENUE_2016,SCIENTIFIC_REVENUE_2016,TECHNICAL_REVENUE_2016
37126134,300,NA,250,NA,NA,262.5
37134105,300,200,NA,NA,201.6,NA
37143171,176.64,125.12,150.88,NA,NA,NA
37149616,176.64,125.12,150.88,277.2,201.6,NA
37156503,57,38,47.5,117.6,79.8,NA
37161285,NA,NA,94,NA,142.8,NA
37172929,NA,NA,NA,200.64,142.12,171.38
37202476,60,NA,50,163.8,NA,138.6
37222335,60,40,NA,NA,NA,NA
37222352,176.64,125.12,150.88,NA,201.6,239.4
37224455,57,38,47.5,NA,79.8,98.7
37228094,57,38,47.5,NA,79.8,98.7
37231764,NA,NA,50,NA,NA,138.6
37233993,264,NA,228,NA,NA,239.4
37250885,NA,NA,NA,62.7,41.8,52.25
37252745,60,NA,50,NA,NA,52.5
37269691,57,38,47.5,NA,NA,NA
37279012,273,182,227.5,NA,NA,NA
37297139,NA,192,228,277.2,201.6,NA
37313001,NA,NA,NA,66,NA,55
37324432,NA,40,50,NA,NA,NA
37330556,NA,NA,50,NA,NA,NA
37339090,264,NA,NA,NA,201.6,NA
37350966,57,38,47.5,111.72,75.81,93.77
37359596,264,NA,228,277.2,201.6,NA
37359810,273,182,227.5,286.65,191.1,238.88
37359861,57,38,47.5,NA,113.4,138.6
37360239,176.64,125.12,150.88,NA,142.8,172.2
37361989,NA,NA,NA,275.88,200.64,238.26
37384921,57,38,47.5,111.72,75.81,93.77
37402491,60,NA,NA,NA,NA,NA
37407875,237.6,172.8,205.2,277.2,NA,239.4
37415558,57,38,47.5,63,NA,52.5
37416204,NA,192,228,277.2,NA,239.4
37426167,NA,NA,50,NA,NA,NA
37441394,NA,NA,NA,211.2,NA,180.4
37451189,300,NA,250,NA,201.6,239.4
37497836,NA,40,50,NA,NA,NA
37508518,NA,NA,NA,62.7,41.8,52.25
37516239,57,38,47.5,NA,NA,NA
37545756,60,NA,50,NA,79.8,NA
37553056,105.28,71.44,88.36,NA,NA,NA
37556193,105.28,71.44,88.36,NA,NA,NA
37561935,57,38,47.5,NA,79.8,98.7
37564820,237.6,172.8,205.2,NA,201.6,239.4
37565976,237.6,172.8,205.2,249.48,181.44,215.46
37572449,60,40,NA,NA,NA,NA
37573757,105.28,71.44,88.36,201.6,NA,172.2
37590620,57,38,47.5,117.6,NA,98.7
37596891,NA,NA,NA,66,NA,55
37603395,176.64,125.12,150.88,315,NA,262.5
37608307,57,38,47.5,59.85,39.9,49.88
37609828,NA,NA,NA,66,NA,NA
37612725,156,108,NA,NA,NA,NA
37624795,105.28,71.44,88.36,153.97,106.6,130.28
37634965,57,38,47.5,155.61,107.73,131.67
37638065,237.6,172.8,205.2,277.2,NA,239.4
37648408,60,40,NA,NA,NA,NA
37652579,60,NA,50,NA,NA,NA
37656069,NA,40,50,NA,NA,NA
37658459,57,38,47.5,59.85,39.9,49.88
37660137,NA,NA,NA,NA,NA,250.8
37666790,192,136,NA,NA,NA,NA
37667379,NA,NA,NA,NA,149.6,NA
37676698,NA,192,228,NA,NA,NA
37676938,237.6,172.8,205.2,277.2,NA,239.4
37677115,NA,NA,NA,275.88,200.64,238.26
37677534,NA,NA,NA,NA,211.2,250.8
37679799,112,NA,94,NA,142.8,172.2
37680918,176.64,125.12,150.88,289.8,193.2,241.5
37693160,NA,NA,NA,NA,44,55
37693901,NA,136,164,NA,NA,NA
37710945,192,NA,164,277.2,201.6,NA
37714204,NA,NA,NA,290.4,NA,250.8
37719339,60,NA,50,NA,113.4,138.6
37738102,60,NA,50,NA,NA,98.7
37774657,176.64,125.12,150.88,185.47,131.38,158.42
37779122,NA,192,228,NA,NA,239.4
37785730,57,38,47.5,163.8,NA,138.6
37787603,300,NA,250,315,NA,262.5
37809023,57,38,47.5,NA,NA,NA
37815250,145.08,100.44,122.76,163.8,NA,138.6
37827542,60,NA,50,63,42,NA
37828340,NA,NA,NA,275.88,200.64,238.26
37845031,300,NA,NA,NA,NA,NA
37845470,237.6,172.8,205.2,249.48,181.44,215.46
37846991,57,38,47.5,NA,NA,NA
37857121,NA,NA,50,NA,NA,NA
37868615,264,192,NA,NA,201.6,NA
37889285,60,NA,50,63,42,NA
37891537,NA,NA,NA,NA,44,NA
37895189,112,NA,NA,201.6,NA,NA
37903794,57,38,47.5,163.8,113.4,NA
37920789,NA,NA,50,163.8,NA,NA
37932316,NA,NA,NA,290.4,211.2,NA
37966706,NA,192,228,NA,201.6,NA
37967073,NA,NA,50,NA,NA,NA
37972104,60,NA,50,163.8,NA,NA
37973984,145.08,100.44,122.76,NA,NA,NA
37994164,60,40,NA,NA,NA,NA
38006546,NA,NA,50,NA,NA,NA
38010618,60,NA,50,63,42,NA
38012292,57,38,47.5,59.85,39.9,49.88
38027629,57,38,47.5,117.6,NA,98.7
38033090,60,NA,50,NA,NA,NA
38040326,60,NA,NA,NA,42,NA
38055942,NA,NA,NA,117.04,79.42,98.23
38069698,60,NA,50,163.8,113.4,NA
38069942,NA,NA,NA,275.88,200.64,238.26
38070091,NA,NA,NA,NA,NA,55
38076738,57,38,47.5,117.6,79.8,NA
38080106,NA,NA,NA,200.64,142.12,171.38
38101711,NA,40,50,NA,NA,NA
38130733,NA,NA,NA,NA,149.6,180.4
38130953,60,40,NA,NA,NA,NA
38136559,NA,NA,NA,275.88,200.64,238.26
38142918,NA,NA,NA,NA,211.2,250.8
38171892,NA,NA,NA,313.5,209,261.25
38184226,237.6,172.8,205.2,277.2,NA,239.4
38204772,105.28,71.44,88.36,NA,NA,NA
38213870,NA,NA,NA,NA,NA,55
38219238,NA,NA,NA,NA,NA,55
38220403,60,NA,50,117.6,NA,98.7
38249786,57,38,47.5,117.6,NA,98.7
38253491,264,NA,228,NA,NA,239.4
38257687,NA,NA,NA,NA,NA,250.8
38270163,57,38,47.5,155.61,107.73,131.67
38287326,57,38,47.5,NA,NA,NA
38296971,NA,NA,50,NA,NA,138.6
38299395,60,NA,NA,NA,NA,NA
38311497,57,38,47.5,155.61,107.73,131.67
38320645,57,38,47.5,NA,NA,NA
38333940,264,192,NA,277.2,NA,NA
38336098,NA,NA,132,NA,NA,NA
38348199,60,NA,50,117.6,79.8,NA
38351515,300,NA,250,315,210,NA
38352082,237.6,172.8,205.2,277.2,201.6,NA
38354281,60,NA,50,117.6,NA,98.7
38379380,264,NA,228,NA,201.6,NA
38382773,60,NA,50,63,NA,52.5
38409405,237.6,172.8,205.2,249.48,181.44,215.46
38420656,NA,NA,NA,275.88,200.64,238.26
38426876,NA,40,50,NA,NA,NA
38437318,300,200,NA,NA,210,NA
38447658,57,38,47.5,59.85,39.9,49.88
38461139,60,NA,50,117.6,NA,NA
38463227,60,NA,NA,NA,42,NA
38463369,300,NA,250,315,NA,NA
38463570,NA,NA,NA,NA,44,NA
38469525,237.6,172.8,205.2,277.2,NA,239.4
38473569,156,108,NA,NA,142.8,NA
38478732,NA,NA,NA,290.4,NA,NA
38497851,176.64,125.12,150.88,277.2,NA,239.4
38503480,NA,192,228,277.2,NA,NA
38511444,NA,NA,50,117.6,NA,NA
38519516,60,NA,50,NA,79.8,NA
38532117,60,NA,50,117.6,NA,98.7
38539107,NA,200,250,NA,NA,239.4
38545926,60,NA,50,NA,NA,NA
38571771,NA,NA,50,NA,NA,138.6
38577018,60,NA,50,NA,NA,138.6
38581514,NA,NA,NA,62.7,41.8,52.25
38584750,NA,NA,NA,62.7,41.8,52.25
38588644,NA,NA,NA,123.2,83.6,NA
38589886,192,NA,164,NA,210,NA
38635183,NA,NA,NA,66,44,NA
38650446,300,NA,250,315,NA,262.5
38661924,NA,NA,50,163.8,NA,NA
38665973,57,38,47.5,59.85,39.9,49.88
38668956,105.28,71.44,88.36,201.6,NA,172.2
38681068,300,NA,250,277.2,201.6,NA
38688406,57,38,47.5,111.72,75.81,93.77
38690347,NA,136,164,201.6,142.8,NA
38698246,264,NA,NA,NA,NA,NA
38712547,112,NA,94,NA,NA,98.7
38735487,192,136,NA,NA,NA,NA
38739780,57,38,47.5,111.72,75.81,93.77
38742453,60,40,NA,NA,NA,NA
38747764,60,40,NA,NA,NA,NA
38751382,57,38,47.5,59.85,39.9,49.88
38754726,57,38,47.5,63,NA,52.5
38764121,NA,NA,NA,NA,83.6,NA
38796921,NA,NA,NA,62.7,41.8,52.25
38797083,264,192,NA,277.2,201.6,NA
38805027,264,NA,228,NA,NA,239.4
38834661,176.64,125.12,150.88,255.02,185.47,220.25
38835423,57,38,47.5,111.72,75.81,93.77
38842518,NA,NA,NA,NA,44,55
38843154,105.28,71.44,88.36,110.54,75.01,92.78
38862182,237.6,172.8,205.2,277.2,NA,239.4
38873343,60,NA,NA,NA,42,NA
38873660,NA,NA,NA,66,44,NA
38873796,57,38,47.5,155.61,107.73,131.67
38877006,60,40,NA,NA,NA,NA
38878204,60,NA,NA,NA,79.8,NA
38880690,NA,NA,NA,62.7,41.8,52.25
38884026,60,NA,NA,NA,42,NA
38890213,NA,NA,NA,NA,149.6,180.4
38912535,NA,NA,NA,NA,211.2,NA
38912679,NA,NA,NA,NA,NA,250.8
38947125,NA,NA,NA,NA,NA,180.4
38948271,NA,NA,NA,66,NA,55
38977782,NA,NA,NA,290.4,NA,250.8
38994132,264,NA,228,277.2,NA,239.4
38995150,57,38,47.5,155.61,107.73,131.67
39004078,NA,NA,NA,NA,149.6,NA
39010276,145.08,100.44,122.76,NA,NA,NA
39013509,NA,NA,NA,62.7,41.8,52.25
39014839,57,38,47.5,163.8,NA,138.6
39016754,57,38,47.5,155.61,107.73,131.67
39017345,NA,NA,50,NA,79.8,NA
39025501,105.28,71.44,88.36,153.97,106.6,130.28
39036724,NA,192,228,277.2,201.6,NA
39036970,300,NA,250,NA,210,262.5
39046939,60,NA,50,117.6,NA,98.7
39048201,57,38,47.5,155.61,107.73,131.67
39074796,57,38,47.5,59.85,39.9,49.88
39077936,NA,NA,NA,275.88,200.64,238.26
39081955,NA,NA,NA,62.7,41.8,52.25
39082295,57,38,47.5,163.8,NA,138.6
39082782,60,NA,50,63,NA,52.5
39088745,NA,NA,NA,66,NA,NA
39113140,NA,NA,NA,NA,NA,55
39120679,300,NA,NA,315,NA,NA
39122402,NA,NA,NA,66,NA,55
39134225,57,38,47.5,155.61,107.73,131.67
39139525,60,NA,NA,NA,NA,NA
39143270,NA,NA,50,NA,NA,NA
39170250,NA,NA,NA,NA,211.2,250.8
39183383,NA,NA,NA,NA,NA,250.8
39197366,60,NA,50,63,NA,52.5
39203411,57,38,47.5,NA,NA,NA
39231449,57,38,47.5,59.85,39.9,49.88
39242852,60,40,NA,NA,NA,NA
39268436,237.6,172.8,205.2,249.48,181.44,215.46
39276929,60,40,NA,NA,NA,NA
39287382,300,NA,250,277.2,201.6,NA
39297790,112,NA,94,201.6,142.8,NA
39298102,NA,NA,NA,NA,149.6,180.4
39303239,NA,40,50,NA,NA,NA
39322609,105.28,71.44,88.36,NA,NA,NA
39340130,112,NA,NA,NA,NA,NA
39341422,NA,NA,NA,NA,44,NA
39347692,57,38,47.5,NA,NA,NA
39348909,237.6,172.8,205.2,249.48,181.44,215.46
39368683,NA,NA,50,NA,113.4,NA
39383835,57,38,47.5,59.85,39.9,49.88
39385424,60,NA,50,NA,79.8,NA
39392868,NA,NA,50,NA,NA,98.7
39394534,NA,NA,NA,NA,211.2,NA
39395191,NA,192,228,277.2,NA,239.4
39413422,60,NA,50,63,NA,NA
39420001,105.28,71.44,88.36,NA,NA,NA
39426000,NA,NA,NA,NA,NA,55
39429757,57,38,47.5,155.61,107.73,131.67
39432612,60,NA,50,NA,NA,98.7
39433677,NA,NA,NA,66,NA,NA
39444845,NA,NA,NA,330,NA,275
39445989,192,NA,164,201.6,NA,NA
39455879,60,NA,50,NA,79.8,NA
39469292,57,38,47.5,163.8,NA,138.6
39475472,60,40,NA,NA,NA,NA
39476819,273,182,227.5,252.25,183.46,217.85
39479541,NA,NA,NA,NA,44,55
39512267,NA,NA,NA,NA,44,NA
39518380,264,NA,228,NA,201.6,NA
39521192,264,NA,228,NA,201.6,NA
39529486,264,NA,228,277.2,NA,NA
39530620,57,38,47.5,155.61,107.73,131.67
39548503,NA,NA,NA,123.2,83.6,NA
39600066,264,NA,228,277.2,NA,239.4
39608934,57,38,47.5,NA,NA,NA
39612541,264,NA,NA,NA,201.6,NA
39626241,60,40,NA,NA,NA,NA
39633123,60,NA,50,NA,79.8,98.7
39649974,57,38,47.5,NA,NA,NA
39651739,NA,NA,NA,66,NA,55
39678188,237.6,172.8,205.2,249.48,181.44,215.46
39686730,NA,NA,NA,62.7,41.8,52.25
39689400,57,38,47.5,111.72,75.81,93.77
39690235,57,38,47.5,59.85,39.9,49.88
39697127,NA,NA,228,NA,201.6,NA
39701251,57,38,47.5,NA,NA,NA
39711346,60,NA,50,NA,79.8,98.7
39712230,60,40,NA,NA,NA,NA
39724482,NA,136,164,315,210,NA
39739766,57,38,47.5,NA,NA,NA
39742257,112,NA,94,163.8,NA,NA
39742577,57,38,47.5,111.72,75.81,93.77
39750549,NA,NA,NA,62.7,41.8,52.25
39752806,57,38,47.5,59.85,39.9,49.88
39765370,105.28,71.44,88.36,NA,NA,NA
39768443,57,38,47.5,NA,NA,NA
39770276,57,38,47.5,163.8,113.4,NA
39792685,60,NA,50,NA,113.4,NA
39795265,NA,NA,50,NA,79.8,NA
39826512,57,38,47.5,NA,NA,NA
39839527,237.6,172.8,205.2,277.2,201.6,NA
39841593,105.28,71.44,88.36,NA,NA,NA
39847076,57,38,47.5,NA,79.8,98.7
39876550,57,38,47.5,NA,NA,NA
39877344,NA,NA,50,117.6,NA,NA
39901984,NA,NA,NA,66,NA,55
39909745,NA,NA,NA,66,NA,NA
39910469,NA,NA,250,277.2,NA,NA
39916406,273,182,227.5,NA,201.6,239.4
39918707,60,NA,NA,NA,NA,NA
39919280,60,NA,50,NA,79.8,98.7
39924543,60,NA,50,NA,79.8,NA
39925929,NA,NA,NA,313.5,209,261.25
39937464,60,NA,NA,NA,NA,NA
39937581,60,NA,50,NA,NA,NA
39938965,57,38,47.5,59.85,39.9,49.88
39940991,NA,NA,NA,NA,NA,250.8
39947624,NA,NA,NA,NA,220,NA
39951355,NA,NA,NA,NA,149.6,180.4
39957766,NA,NA,NA,62.7,41.8,52.25
39966394,60,NA,50,NA,NA,NA
39972979,57,38,47.5,59.85,39.9,49.88
39978445,60,40,NA,NA,NA,NA
39985520,57,38,47.5,NA,NA,NA
39993697,273,182,227.5,252.25,183.46,217.85
40000467,60,NA,50,63,42,NA
40018849,NA,136,164,NA,NA,NA
40026655,NA,NA,NA,NA,220,NA
40027693,NA,NA,50,NA,NA,NA
40032383,57,38,47.5,63,42,NA
40048601,NA,NA,NA,62.7,41.8,52.25
40074462,NA,200,250,NA,NA,262.5
40081375,237.6,172.8,205.2,277.2,NA,239.4
40096138,NA,136,164,NA,201.6,NA
40113366,NA,NA,NA,66,NA,NA
40121429,60,NA,50,117.6,NA,NA
40135982,176.64,125.12,150.88,289.8,193.2,241.5
40137859,57,38,47.5,155.61,107.73,131.67
40139824,57,38,47.5,59.85,39.9,49.88
40156024,NA,NA,228,NA,201.6,NA
40176399,57,38,47.5,NA,79.8,98.7
40178975,60,NA,NA,NA,NA,NA
40186260,176.64,125.12,150.88,255.02,185.47,220.25
40187265,57,38,47.5,NA,NA,NA
40203296,57,38,47.5,NA,NA,NA
40216358,57,38,47.5,111.72,75.81,93.77
40224761,57,38,47.5,163.8,NA,138.6
40225207,NA,NA,NA,62.7,41.8,52.25
40234911,NA,NA,NA,NA,149.6,NA
40240589,NA,NA,50,NA,NA,NA
40255501,237.6,172.8,205.2,249.48,181.44,215.46
40263262,60,NA,NA,163.8,NA,NA
40266987,60,NA,50,163.8,NA,138.6
40269477,NA,NA,NA,62.7,41.8,52.25
40279468,60,NA,NA,NA,NA,NA
40303094,60,NA,50,63,NA,52.5
40304291,NA,NA,NA,290.4,211.2,NA
40310230,NA,NA,NA,211.2,NA,180.4
40312503,NA,NA,NA,62.7,41.8,52.25
40317668,105.28,71.44,88.36,NA,NA,NA
40320161,57,38,47.5,63,NA,52.5
40322387,60,NA,50,163.8,NA,NA
40325581,57,38,47.5,59.85,39.9,49.88
40346768,192,136,NA,NA,210,NA
40356895,NA,NA,NA,211.2,149.6,NA
40359576,60,40,NA,NA,NA,NA
40369253,NA,NA,228,NA,201.6,NA
40369317,NA,NA,NA,66,NA,55
40387716,57,38,47.5,155.61,107.73,131.67
40397202,NA,NA,NA,66,NA,NA
40425476,300,NA,NA,315,NA,NA
40445425,264,192,NA,NA,NA,239.4
40446141,57,38,47.5,117.6,NA,98.7
40452476,NA,NA,NA,NA,44,NA
40456690,NA,NA,132,NA,NA,NA
40465607,264,192,NA,277.2,NA,NA
40469131,57,38,47.5,163.8,NA,138.6
40470413,NA,NA,94,NA,NA,NA
40471918,60,NA,NA,NA,42,NA
40478443,57,38,47.5,117.6,79.8,NA
40478735,57,38,47.5,59.85,39.9,49.88
40479468,57,38,47.5,NA,42,52.5
40490480,NA,NA,NA,62.7,41.8,52.25
40495890,105.28,71.44,88.36,153.97,106.6,130.28
40497091,57,38,47.5,NA,NA,NA
40516008,57,38,47.5,59.85,39.9,49.88
40523213,NA,NA,NA,62.7,41.8,52.25
40540299,105.28,71.44,88.36,117.6,79.8,NA
40550096,57,38,47.5,NA,NA,NA
40556045,NA,NA,NA,NA,211.2,NA
40560957,NA,NA,NA,62.7,41.8,52.25
40570496,NA,NA,NA,NA,NA,180.4
40571006,60,NA,50,NA,NA,52.5
40598734,176.64,125.12,150.88,277.2,201.6,NA
40617787,60,NA,50,163.8,113.4,NA
40626000,NA,136,164,201.6,142.8,NA
40627597,57,38,47.5,111.72,75.81,93.77
40639918,NA,NA,NA,NA,44,NA
40648974,NA,NA,NA,NA,220,275
40649966,60,NA,NA,NA,NA,NA
40654611,105.28,71.44,88.36,110.54,75.01,92.78
40656016,NA,NA,NA,66,NA,NA
40656270,NA,NA,NA,62.7,41.8,52.25
40658439,237.6,172.8,205.2,249.48,181.44,215.46
40660895,57,38,47.5,155.61,107.73,131.67
40666689,NA,NA,NA,66,NA,NA
40667192,300,NA,250,NA,NA,262.5
40667962,105.28,71.44,88.36,189.5,134.23,161.87
40670951,60,40,NA,NA,NA,NA
40673074,264,192,NA,277.2,201.6,NA
40682940,NA,NA,NA,62.7,41.8,52.25
40705281,NA,NA,228,NA,NA,239.4
40710957,237.6,172.8,205.2,NA,NA,NA
40713425,57,38,47.5,NA,NA,NA
40743748,57,38,47.5,111.72,75.81,93.77
40749520,145.08,100.44,122.76,315,NA,262.5
40780524,NA,NA,NA,66,44,NA
40781326,60,NA,50,63,NA,NA
40784043,NA,NA,NA,275.88,200.64,238.26
40786805,57,38,47.5,NA,42,52.5
40794612,NA,NA,NA,62.7,41.8,52.25
40802871,237.6,172.8,205.2,249.48,181.44,215.46
40803839,NA,NA,NA,NA,44,NA
40821145,NA,108,132,NA,NA,NA
40829907,NA,NA,NA,62.7,41.8,52.25
40833343,237.6,172.8,205.2,277.2,NA,239.4
40837621,60,NA,50,163.8,113.4,NA
40851168,60,NA,50,NA,79.8,NA
40851198,NA,NA,NA,NA,211.2,250.8
40872634,NA,NA,NA,NA,NA,55
40890960,156,NA,132,NA,113.4,NA
40893092,NA,NA,50,NA,NA,NA
40903538,60,40,NA,NA,NA,NA
40904894,57,38,47.5,111.72,75.81,93.77
40939896,60,NA,50,63,42,NA
40941502,60,40,NA,NA,NA,NA
40950209,NA,NA,NA,NA,NA,250.8
40953980,NA,NA,NA,NA,44,55
40954312,57,38,47.5,NA,NA,NA
40959120,57,38,47.5,NA,NA,NA
40963443,NA,NA,NA,171.6,118.8,NA
40967743,57,38,47.5,NA,79.8,98.7
40975208,NA,NA,250,315,NA,NA
40975463,264,NA,228,NA,201.6,NA
40979035,60,NA,50,163.8,NA,NA
40980168,57,38,47.5,163.8,NA,138.6
41004328,NA,NA,NA,62.7,41.8,52.25
41020653,145.08,100.44,122.76,187.49,132.8,160.15
41032459,57,38,47.5,155.61,107.73,131.67
41032676,273,182,227.5,315,NA,262.5
41039562,NA,NA,NA,290.4,NA,250.8
41048213,60,NA,NA,NA,42,NA
41052824,NA,NA,250,NA,NA,NA
41052889,300,NA,250,315,NA,NA
41073256,57,38,47.5,NA,113.4,138.6
41078766,60,NA,50,NA,42,52.5
41088815,57,38,47.5,163.8,113.4,NA
41089502,57,38,47.5,NA,113.4,138.6
41112730,57,38,47.5,NA,113.4,138.6
41114864,NA,NA,NA,62.7,41.8,52.25
41123012,273,182,227.5,315,NA,262.5
41128482,60,NA,50,NA,NA,98.7
41137078,57,38,47.5,59.85,39.9,49.88
41149955,176.64,125.12,150.88,289.8,193.2,241.5
41164613,300,NA,250,NA,NA,262.5
41178746,105.28,71.44,88.36,NA,NA,NA
41183484,176.64,125.12,150.88,NA,NA,NA
41187086,273,182,227.5,286.65,191.1,238.88
41194584,NA,NA,NA,NA,211.2,250.8
41198028,NA,NA,NA,NA,211.2,250.8
41228480,57,38,47.5,163.8,NA,138.6
41230255,NA,NA,NA,171.6,NA,145.2
41235392,112,NA,NA,NA,142.8,NA
41238929,105.28,71.44,88.36,NA,NA,NA
41258910,273,182,227.5,286.65,191.1,238.88
41294574,NA,40,50,NA,NA,NA
41295479,57,38,47.5,NA,NA,NA
41303304,57,38,47.5,NA,NA,NA
41319409,57,38,47.5,NA,42,52.5
41321522,60,NA,50,163.8,NA,NA
41321785,NA,NA,NA,275.88,200.64,238.26
41322640,60,NA,50,117.6,79.8,NA
41328113,57,38,47.5,163.8,NA,138.6
41343373,NA,NA,NA,275.88,200.64,238.26
41350623,57,38,47.5,NA,NA,NA
41354212,57,38,47.5,NA,NA,NA
41364677,NA,200,250,NA,NA,NA
41372324,NA,NA,164,NA,142.8,NA
41376521,NA,NA,NA,NA,220,NA
41384751,NA,200,250,NA,NA,NA
41399274,60,NA,50,NA,NA,52.5
41400911,NA,NA,50,NA,NA,NA
41410537,57,38,47.5,NA,42,52.5
41413437,57,38,47.5,NA,NA,NA
41416207,60,NA,50,163.8,113.4,NA
41416234,176.64,125.12,150.88,255.02,185.47,220.25
41420312,NA,NA,NA,62.7,41.8,52.25
41424252,NA,NA,NA,200.64,142.12,171.38
41426345,273,182,227.5,315,NA,262.5
41445367,57,38,47.5,NA,NA,NA
41445392,60,NA,50,NA,113.4,NA
41449098,60,NA,50,NA,NA,98.7
41460074,NA,NA,50,NA,79.8,NA
41461717,57,38,47.5,155.61,107.73,131.67
41469581,57,38,47.5,NA,79.8,98.7
41475013,NA,NA,NA,NA,NA,55
41488255,NA,NA,NA,62.7,41.8,52.25
41509974,NA,NA,50,NA,42,NA
41532094,105.28,71.44,88.36,NA,142.8,172.2
41533785,60,NA,50,117.6,NA,98.7
41540867,60,NA,50,63,NA,52.5
41541593,60,NA,50,NA,113.4,NA
41552235,237.6,172.8,205.2,249.48,181.44,215.46
41556829,264,192,NA,NA,201.6,239.4
41557889,NA,NA,NA,NA,NA,275
41576803,145.08,100.44,122.76,152.33,105.46,128.9
41582285,NA,NA,NA,290.4,NA,250.8
41594101,60,NA,NA,NA,NA,NA
41594377,273,182,227.5,277.2,NA,239.4
41603841,57,38,47.5,111.72,75.81,93.77
41606271,NA,136,164,NA,NA,NA
41628618,NA,NA,NA,NA,211.2,NA
41637810,60,NA,50,NA,42,52.5
41641549,NA,NA,NA,290.4,NA,250.8
41653438,NA,NA,NA,NA,44,NA
41659001,NA,NA,NA,275.88,200.64,238.26
41666339,60,NA,50,117.6,79.8,NA
41668631,264,NA,NA,NA,201.6,NA
41673593,57,38,47.5,163.8,NA,138.6
41687895,273,182,227.5,315,210,NA
41697301,237.6,172.8,205.2,249.48,181.44,215.46
41710889,NA,NA,NA,330,NA,275
41712902,105.28,71.44,88.36,110.54,75.01,92.78
41720662,NA,NA,50,NA,42,NA
41735202,57,38,47.5,111.72,75.81,93.77
41735819,57,38,47.5,155.61,107.73,131.67
41739537,237.6,172.8,205.2,249.48,181.44,215.46
41792281,57,38,47.5,163.8,113.4,NA
41827673,156,NA,NA,NA,210,NA
41829021,145.08,100.44,122.76,NA,NA,NA
41830713,57,38,47.5,NA,NA,NA
41849410,192,NA,NA,NA,NA,172.2
41850221,NA,NA,NA,290.4,NA,250.8
41850826,145.08,100.44,122.76,292.95,195.3,244.13
41859317,NA,NA,NA,62.7,41.8,52.25
41873859,NA,NA,NA,66,NA,55
41875599,145.08,100.44,122.76,292.95,195.3,244.13
41883467,237.6,172.8,205.2,NA,201.6,239.4
41887997,NA,136,164,315,NA,262.5
41898969,264,NA,228,277.2,NA,239.4
41914158,57,38,47.5,NA,113.4,138.6
41922369,57,38,47.5,59.85,39.9,49.88
41931117,NA,NA,NA,275.88,200.64,238.26
41940391,NA,NA,NA,62.7,41.8,52.25
41940847,273,182,227.5,NA,210,262.5
41942500,57,38,47.5,NA,42,52.5
41946986,NA,NA,NA,330,NA,275
41962617,60,NA,50,NA,79.8,NA
41972719,237.6,172.8,205.2,249.48,181.44,215.46
41979632,NA,NA,NA,62.7,41.8,52.25
41984834,NA,NA,NA,NA,NA,55
41990237,57,38,47.5,NA,NA,NA
41994611,60,NA,NA,NA,NA,NA
41995293,112,NA,NA,NA,79.8,NA
42022319,156,108,NA,NA,NA,NA
42024111,NA,NA,NA,NA,211.2,NA
42042191,NA,NA,NA,62.7,41.8,52.25
42051859,145.08,100.44,122.76,201.6,NA,172.2
42052248,60,NA,50,117.6,79.8,NA
42052405,264,NA,228,277.2,NA,239.4
42061495,NA,NA,NA,NA,83.6,103.4
42061778,57,38,47.5,NA,NA,NA
42067468,237.6,172.8,205.2,277.2,NA,239.4
42078836,57,38,47.5,63,NA,52.5
42083795,60,NA,NA,NA,NA,NA
42111342,NA,NA,NA,62.7,41.8,52.25
42111617,NA,40,50,NA,NA,NA
42131618,NA,NA,NA,123.2,NA,NA
42152801,NA,NA,NA,NA,44,55
42155106,57,38,47.5,59.85,39.9,49.88
42156505,57,38,47.5,117.6,NA,98.7
42159333,NA,NA,NA,NA,149.6,180.4
42173613,NA,NA,NA,275.88,200.64,238.26
42176588,57,38,47.5,155.61,107.73,131.67
42199445,57,38,47.5,63,NA,52.5
42228190,57,38,47.5,NA,NA,NA
42244864,NA,108,132,315,NA,NA
42245429,105.28,71.44,88.36,163.8,NA,138.6
42268803,NA,NA,NA,290.4,211.2,NA
42270733,60,NA,50,NA,NA,NA
42282053,NA,NA,NA,62.7,41.8,52.25
42286242,105.28,71.44,88.36,163.8,NA,138.6
42297597,264,192,NA,277.2,NA,239.4
42313542,60,NA,50,NA,113.4,NA
42326835,57,38,47.5,63,NA,52.5
42328542,NA,40,50,NA,NA,NA
42330520,156,108,NA,NA,NA,NA
42331892,60,40,NA,NA,NA,NA
42346782,300,NA,NA,315,NA,NA
42355324,264,NA,228,NA,201.6,NA
42358411,192,NA,NA,NA,210,NA
42363112,192,NA,NA,NA,NA,NA
42371169,NA,NA,NA,66,NA,NA
42376377,NA,40,50,NA,NA,NA
42377321,60,NA,NA,NA,NA,NA
42390663,60,NA,50,NA,113.4,NA
42395725,112,NA,94,201.6,NA,NA
42400406,237.6,172.8,205.2,249.48,181.44,215.46
42404751,105.28,71.44,88.36,110.54,75.01,92.78
42436402,60,NA,50,NA,NA,52.5
42444275,176.64,125.12,150.88,NA,NA,NA
42455284,176.64,125.12,150.88,NA,NA,NA
42473232,105.28,71.44,88.36,153.97,106.6,130.28
42479819,60,NA,50,163.8,113.4,NA
42483922,112,76,NA,NA,NA,NA
42491873,57,38,47.5,NA,79.8,98.7
42517054,176.64,125.12,150.88,185.47,131.38,158.42
