ACCT_ID,FIRST_YR_CUSTOMER,COUNTRY,ACCT_MGR_STATUS,ACCT_REVENUE_CAT,ACCT_EMPLOYEE_CAT,ACCT_TYPE
67303287,2016,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
67373908,2016,GERMANY,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate
67375740,2016,GERMANY,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
67428748,2016,SPAIN,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Corporate
67436270,2016,RUSSIA,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
67440677,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
67460440,2016,GERMANY,MANAGER,$100-$500m,501 - 1000 employees,Corporate
67488179,2016,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
67511969,2016,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
67559867,2016,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
67565291,2016,FRANCE,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
67584470,2016,UNITED KINGDOM,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Academic
67634404,2016,UNITED STATES,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
67659215,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Academic
67709023,2016,SPAIN,MANAGER,$20-$50m,51 - 100 employees,Corporate
67769237,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Academic
67788987,2016,NETHERLANDS,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
67837029,2016,NETHERLANDS,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
67902828,2016,RUSSIA,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic
67920236,2016,GERMANY,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
67934813,2016,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic
67982823,2016,RUSSIA,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
68007009,2016,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
68047175,2016,SPAIN,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
68083398,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,51 - 100 employees,Research
68109749,2016,SPAIN,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
68140143,2016,IRELAND,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Research
68165782,2016,RUSSIA,MANAGER,$20-$50m,51 - 100 employees,Corporate
68272114,2016,SPAIN,SENIOR MANAGER,$1bn+,5000+ employees,Academic
68278716,2016,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Academic
68280054,2016,GERMANY,SENIOR MANAGER,$1bn+,5000+ employees,Academic
68305019,2016,UNITED STATES,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
68342664,2016,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
68343623,2016,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Corporate
68381908,2016,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Academic
68405857,2016,FRANCE,SENIOR MANAGER,$1bn+,5000+ employees,Research
68548000,2016,IRELAND,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Academic
68564799,2016,BELGIUM,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
68598768,2016,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
68602924,2016,GERMANY,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
68629671,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
68661738,2016,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Corporate
68737590,2016,GERMANY,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
68765466,2016,FRANCE,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
68785106,2016,SPAIN,MANAGER,Less than $20m,0 - 10 employees,Academic
68788727,2016,FRANCE,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
68790365,2016,UNITED KINGDOM,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
68841630,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
68862824,2016,UNITED STATES,BOARD DIRECTOR,$20-$50m,11 - 50 employees,Corporate
68891303,2016,GERMANY,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
68920803,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Academic
68934095,2016,IRELAND,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
68948394,2016,SPAIN,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
68973730,2016,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
69051206,2016,RUSSIA,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
69054298,2016,FRANCE,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
69092185,2016,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Research
69103929,2016,UNITED STATES,MANAGER,$50-$100m,51 - 100 employees,Research
69165863,2016,UNITED KINGDOM,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Corporate
69226131,2016,UNITED KINGDOM,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Academic
69229707,2016,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Academic
69308321,2016,SPAIN,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research
69309342,2016,UNITED STATES,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Corporate
69318434,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Academic
69336598,2016,RUSSIA,HEAD OF FUNCTION,Less than $20m,0 - 10 employees,Research
69385096,2016,GERMANY,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
69394511,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
69397339,2016,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
69457620,2016,UNITED STATES,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Academic
69459398,2016,UNITED KINGDOM,MANAGER,$1bn+,5000+ employees,Academic
69475324,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
69579380,2016,FRANCE,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
69662280,2016,UNITED KINGDOM,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
69693621,2016,SPAIN,SENIOR MANAGER,$20-$50m,51 - 100 employees,Academic
69697310,2016,GERMANY,SENIOR MANAGER,$50-$100m,100 - 500 employees,Research
69742960,2016,SPAIN,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
69773491,2016,SPAIN,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
69856792,2016,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
69859550,2016,RUSSIA,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate
69870092,2016,GERMANY,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Academic
69907022,2016,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Research
69954341,2016,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
70009834,2016,GERMANY,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research
70032650,2016,GERMANY,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
70037125,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Corporate
70044147,2016,NETHERLANDS,MANAGER,$20-$50m,11 - 50 employees,Research
70099920,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
70131631,2016,RUSSIA,MANAGER,Less than $20m,11 - 50 employees,Corporate
70174884,2016,IRELAND,MANAGER,$1bn+,5000+ employees,Academic
70291397,2016,RUSSIA,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
70314055,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
70407312,2016,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
70507196,2016,SPAIN,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
70549757,2016,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
70552005,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
70557711,2016,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
70572792,2016,SPAIN,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Corporate
70588434,2016,UNITED STATES,MANAGER,$100-$500m,100 - 500 employees,Research
70601870,2016,SPAIN,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate
70672143,2016,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
70672619,2016,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
70709020,2016,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
70716619,2016,FRANCE,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Corporate
70719922,2016,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
70730638,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Academic
70735714,2016,UNITED KINGDOM,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
70783735,2016,IRELAND,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
70796167,2016,GERMANY,SENIOR MANAGER,$1bn+,5000+ employees,Research
70826945,2016,SPAIN,MANAGER,$50-$100m,51 - 100 employees,Academic
70832963,2016,GERMANY,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate
70901446,2016,SPAIN,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Corporate
70967977,2016,RUSSIA,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Research
70984028,2016,BELGIUM,MANAGER,Less than $20m,11 - 50 employees,Academic
70984943,2016,FRANCE,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Research
70996844,2016,FRANCE,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
71012032,2016,UNITED KINGDOM,HEAD OF FUNCTION,$100-$500m,100 - 500 employees,Research
71019284,2016,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
71047469,2016,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
71142553,2016,NETHERLANDS,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate
71150907,2016,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Research
71168947,2016,RUSSIA,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
71182959,2016,UNITED KINGDOM,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
71193188,2016,NETHERLANDS,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Corporate
71253083,2016,SPAIN,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
71259430,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
71273553,2016,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
71349864,2016,UNITED STATES,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Corporate
71356098,2016,RUSSIA,BOARD DIRECTOR,$50-$100m,51 - 100 employees,Academic
71359712,2016,GERMANY,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
71380035,2016,RUSSIA,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
71412254,2016,UNITED KINGDOM,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Research
71416478,2016,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
71437456,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
71444152,2016,NETHERLANDS,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
71514198,2016,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Research
71585483,2016,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
71603638,2016,IRELAND,BOARD DIRECTOR,$500m-$1bn,1001 - 5000 employees,Corporate
71659798,2016,RUSSIA,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
71700323,2016,GERMANY,MANAGER,$1bn+,1001 - 5000 employees,Research
71722999,2016,FRANCE,MANAGER,$50-$100m,100 - 500 employees,Academic
71809993,2016,FRANCE,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
71872244,2016,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research
71923122,2016,UNITED STATES,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Corporate
71940788,2016,RUSSIA,DIRECTOR OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
71952151,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
71966508,2016,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Academic
71989245,2016,SPAIN,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
72091843,2016,NETHERLANDS,MANAGER,$100-$500m,100 - 500 employees,Corporate
72146084,2016,SPAIN,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate
72154594,2016,NETHERLANDS,MANAGER,$500m-$1bn,501 - 1000 employees,Corporate
72187390,2016,RUSSIA,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Academic
72235555,2016,GERMANY,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
72289537,2016,UNITED KINGDOM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
72323900,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Academic
72331774,2016,FRANCE,SENIOR MANAGER,$20-$50m,11 - 50 employees,Academic
72352134,2016,IRELAND,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Research
72357380,2016,UNITED STATES,MANAGER,$50-$100m,100 - 500 employees,Research
72359574,2016,IRELAND,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
72365734,2016,NETHERLANDS,SENIOR MANAGER,$500m-$1bn,501 - 1000 employees,Research
72409072,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
72537367,2016,FRANCE,BOARD DIRECTOR,$100-$500m,100 - 500 employees,Research
72539895,2016,UNITED STATES,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research
72549936,2016,UNITED STATES,MANAGER,$500m-$1bn,1001 - 5000 employees,Academic
72700427,2016,FRANCE,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
72714416,2016,SPAIN,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
72873106,2016,UNITED KINGDOM,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Research
72899590,2016,GERMANY,BOARD DIRECTOR,$1bn+,5000+ employees,Corporate
72916290,2016,UNITED STATES,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Corporate
72931950,2016,UNITED STATES,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Corporate
72943519,2016,BELGIUM,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Academic
72970038,2016,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Corporate
73012028,2016,NETHERLANDS,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
73039852,2016,SPAIN,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Corporate
73046370,2016,FRANCE,DIRECTOR OF FUNCTION,$50-$100m,100 - 500 employees,Research
73055311,2016,SPAIN,MANAGER,$50-$100m,51 - 100 employees,Research
73077775,2016,UNITED STATES,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
73115723,2016,BELGIUM,MANAGER,$1bn+,5000+ employees,Academic
73118120,2016,UNITED KINGDOM,SENIOR MANAGER,$20-$50m,11 - 50 employees,Research
73149216,2016,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
73150791,2016,UNITED STATES,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
73179167,2016,SPAIN,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
73284642,2016,SPAIN,DIRECTOR OF FUNCTION,$100-$500m,501 - 1000 employees,Research
73302806,2016,RUSSIA,DIRECTOR OF FUNCTION,$100-$500m,100 - 500 employees,Academic
73307708,2016,BELGIUM,SENIOR MANAGER,$1bn+,5000+ employees,Research
73310253,2016,GERMANY,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research
73323112,2016,UNITED STATES,SENIOR MANAGER,Less than $20m,0 - 10 employees,Corporate
73354259,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Research
73405398,2016,NETHERLANDS,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
73513441,2016,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Academic
73516196,2016,RUSSIA,MANAGER,$50-$100m,51 - 100 employees,Research
73534197,2016,NETHERLANDS,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
73551104,2016,UNITED STATES,SENIOR MANAGER,$1bn+,5000+ employees,Academic
73588560,2016,UNITED STATES,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Research
73594824,2016,UNITED STATES,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
73674504,2016,SPAIN,SENIOR MANAGER,$500m-$1bn,1001 - 5000 employees,Research
73690378,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Academic
73700065,2016,IRELAND,BOARD DIRECTOR,$1bn+,1001 - 5000 employees,Academic
73709480,2016,GERMANY,SENIOR MANAGER,$50-$100m,51 - 100 employees,Corporate
73741273,2016,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Corporate
73765229,2016,FRANCE,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Corporate
73769922,2016,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Corporate
73815003,2016,UNITED STATES,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Corporate
73893970,2016,FRANCE,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
73995170,2016,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Corporate
74005393,2016,RUSSIA,SENIOR MANAGER,$1bn+,1001 - 5000 employees,Corporate
74072810,2016,UNITED STATES,HEAD OF FUNCTION,$1bn+,5000+ employees,Corporate
74085088,2016,RUSSIA,HEAD OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
74155430,2016,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Corporate
74188985,2016,UNITED STATES,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
74292834,2016,UNITED STATES,MANAGER,$20-$50m,51 - 100 employees,Academic
74425600,2016,RUSSIA,SENIOR MANAGER,$100-$500m,100 - 500 employees,Research
74426755,2016,FRANCE,MANAGER,$50-$100m,51 - 100 employees,Corporate
74495647,2016,RUSSIA,BOARD DIRECTOR,$500m-$1bn,501 - 1000 employees,Academic
74499019,2016,RUSSIA,MANAGER,Less than $20m,0 - 10 employees,Academic
74506107,2016,UNITED STATES,MANAGER,Less than $20m,0 - 10 employees,Academic
74515763,2016,UNITED STATES,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
74531013,2016,UNITED STATES,MANAGER,$100-$500m,501 - 1000 employees,Academic
74546372,2016,UNITED KINGDOM,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Academic
74588602,2016,FRANCE,SENIOR MANAGER,$100-$500m,100 - 500 employees,Academic
74646789,2016,GERMANY,SENIOR MANAGER,$50-$100m,51 - 100 employees,Research
74701116,2016,UNITED STATES,SENIOR MANAGER,$50-$100m,100 - 500 employees,Corporate
74732861,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
74778371,2016,RUSSIA,BOARD DIRECTOR,$50-$100m,100 - 500 employees,Academic
74826348,2016,GERMANY,HEAD OF FUNCTION,$50-$100m,100 - 500 employees,Research
74826532,2016,GERMANY,MANAGER,$50-$100m,51 - 100 employees,Corporate
74855450,2016,GERMANY,MANAGER,$20-$50m,51 - 100 employees,Academic
74864413,2016,IRELAND,MANAGER,$50-$100m,100 - 500 employees,Academic
74906317,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
74957791,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Corporate
74999918,2016,FRANCE,HEAD OF FUNCTION,$50-$100m,51 - 100 employees,Research
75014180,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Corporate
75014579,2016,UNITED STATES,SENIOR MANAGER,$20-$50m,51 - 100 employees,Research
75029267,2016,IRELAND,MANAGER,$20-$50m,11 - 50 employees,Academic
75050206,2016,SPAIN,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Academic
75054144,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,0 - 10 employees,Research
75068126,2016,GERMANY,MANAGER,$500m-$1bn,1001 - 5000 employees,Corporate
75069603,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
75191080,2016,NETHERLANDS,DIRECTOR OF FUNCTION,$20-$50m,11 - 50 employees,Research
75234048,2016,NETHERLANDS,HEAD OF FUNCTION,$500m-$1bn,501 - 1000 employees,Research
75248593,2016,FRANCE,DIRECTOR OF FUNCTION,$50-$100m,51 - 100 employees,Research
75348813,2016,FRANCE,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
75368142,2016,FRANCE,MANAGER,$100-$500m,100 - 500 employees,Academic
75397907,2016,FRANCE,BOARD DIRECTOR,$20-$50m,51 - 100 employees,Research
75411720,2016,BELGIUM,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Corporate
75452447,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Corporate
75463132,2016,SPAIN,MANAGER,$100-$500m,100 - 500 employees,Research
75473710,2016,UNITED STATES,SENIOR MANAGER,$100-$500m,501 - 1000 employees,Academic
75548869,2016,GERMANY,HEAD OF FUNCTION,Less than $20m,11 - 50 employees,Research
75566262,2016,NETHERLANDS,HEAD OF FUNCTION,$100-$500m,501 - 1000 employees,Research
75587400,2016,UNITED STATES,BOARD DIRECTOR,$100-$500m,501 - 1000 employees,Research
75607048,2016,SPAIN,HEAD OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
75677791,2016,RUSSIA,MANAGER,$100-$500m,501 - 1000 employees,Research
75685496,2016,FRANCE,MANAGER,$50-$100m,100 - 500 employees,Corporate
75697476,2016,UNITED STATES,MANAGER,$500m-$1bn,501 - 1000 employees,Academic
75719022,2016,FRANCE,MANAGER,$1bn+,5000+ employees,Academic
75791613,2016,SPAIN,DIRECTOR OF FUNCTION,$20-$50m,51 - 100 employees,Academic
75833056,2016,BELGIUM,HEAD OF FUNCTION,$20-$50m,51 - 100 employees,Corporate
75853300,2016,RUSSIA,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Corporate
75896183,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$1bn+,5000+ employees,Academic
75897081,2016,RUSSIA,DIRECTOR OF FUNCTION,Less than $20m,11 - 50 employees,Research
75947901,2016,UNITED KINGDOM,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Academic
75955891,2016,UNITED STATES,BOARD DIRECTOR,Less than $20m,11 - 50 employees,Academic
75971113,2016,FRANCE,MANAGER,$20-$50m,51 - 100 employees,Academic
76020424,2016,SPAIN,DIRECTOR OF FUNCTION,$1bn+,1001 - 5000 employees,Academic
76041620,2016,SPAIN,DIRECTOR OF FUNCTION,$500m-$1bn,1001 - 5000 employees,Research
76110015,2016,SPAIN,SENIOR MANAGER,$50-$100m,100 - 500 employees,Academic
76127661,2016,FRANCE,HEAD OF FUNCTION,$20-$50m,11 - 50 employees,Research
76145197,2016,SPAIN,SENIOR MANAGER,$20-$50m,11 - 50 employees,Corporate
76177860,2016,UNITED STATES,DIRECTOR OF FUNCTION,Less than $20m,0 - 10 employees,Corporate
